Bldg City,Bldg State,Bldg Status,Construction Date,Historical Status,Number of Records,Owned/Leased,Property Type,Total Parking Spaces
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,0
SAINT GEORGE,UT,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,32
MCLEAN,VA,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,0
SPOKANE,WA,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,BUILDING,86
SUITLAND,MD,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
SUITLAND,MD,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
EL PASO,TX,ACTIVE,1/1/1967,Not Evaluated,1,OWNED,STRUCTURE,0
ANNISTON,AL,EXCESS,1/1/1967,Non-Contributing Element,1,OWNED,BUILDING,59
THOUSAND OAKS,CA,ACTIVE,1/15/1967,Not Evaluated,1,LEASED,BUILDING,2
KANSAS CITY,MO,ACTIVE,4/1/1967,Not Evaluated,1,LEASED,BUILDING,11
COLORADO SPRINGS,CO,ACTIVE,5/15/1967,Not Evaluated,1,LEASED,BUILDING,230
DES PLAINES,IL,ACTIVE,5/15/1967,Not Evaluated,1,LEASED,BUILDING,0
EL PASO,TX,ACTIVE,6/1/1967,Not Evaluated,1,OWNED,LAND,0
JAMESTOWN,ND,ACTIVE,12/28/1967,Not Evaluated,1,LEASED,BUILDING,3
STAR CITY,AR,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,6
FLAGSTAFF,AZ,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,25
SAN DIEGO,CA,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,75
EVANSVILLE,IN,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,37
ROCKVILLE,MD,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,20
OXFORD,NC,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,0
ARLINGTON,VA,ACTIVE,1/1/1968,Not Evaluated,1,LEASED,BUILDING,2
WASHINGTON,DC,ACTIVE,1/1/1968,Evaluated - Not Historic,1,OWNED,BUILDING,856
BROWNSVILLE,TX,ACTIVE,1/1/1968,Evaluated - Not Historic,1,OWNED,BUILDING,0
DEL RIO,TX,ACTIVE,1/1/1968,Evaluated - Not Historic,1,OWNED,BUILDING,0
NEW YORK-MANHATTAN,NY,ACTIVE,1/1/1968,National Register Eligible,1,OWNED,BUILDING,297
SAN ANTONIO,TX,ACTIVE,1/1/1968,National Register Eligible,1,OWNED,BUILDING,0
SAN ANTONIO,TX,ACTIVE,1/1/1968,National Register Eligible,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1968,National Register Listed,1,OWNED,BUILDING,455
SACRAMENTO,CA,ACTIVE,1/1/1968,Not Evaluated,1,OWNED,BUILDING,11
NEWNAN,GA,ACTIVE,1/1/1968,Not Evaluated,1,OWNED,BUILDING,82
DUNSEITH,ND,ACTIVE,1/1/1968,Not Evaluated,1,OWNED,BUILDING,0
NEWARK,NJ,ACTIVE,1/1/1968,Not Evaluated,1,OWNED,BUILDING,110
SPOKANE,WA,ACTIVE,2/5/1968,Not Evaluated,1,LEASED,BUILDING,0
MEDFORD,OR,ACTIVE,6/1/1968,Not Evaluated,1,LEASED,BUILDING,5
WASHINGTON,DC,ACTIVE,8/1/1968,Non-Contributing Element,1,OWNED,BUILDING,0
FORT WORTH,TX,ACTIVE,8/14/1968,Not Evaluated,1,LEASED,BUILDING,0
EAST ORANGE,NJ,ACTIVE,1/1/1969,Evaluated - Not Historic,1,LEASED,BUILDING,30
BERKELEY,CA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,1
IMPERIAL,CA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,0
LOS ANGELES,CA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,23
SAN DIEGO,CA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,15
WASHINGTON,DC,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,173
HYATTSVILLE,MD,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,30
LEES SUMMIT,MO,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,927
ALEXANDRIA,VA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,5
ARLINGTON,VA,ACTIVE,1/1/1969,Not Evaluated,1,LEASED,BUILDING,11
AUSTIN,TX,ACTIVE,1/1/1969,Evaluated - Not Historic,1,OWNED,BUILDING,228
LAKEWOOD,CO,ACTIVE,1/1/1969,National Register Listed,1,OWNED,BUILDING,23
WASHINGTON,DC,ACTIVE,1/1/1969,Non-Contributing Element,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1969,Non-Contributing Element,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1969,Non-Contributing Element,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1969,Non-Contributing Element,1,OWNED,BUILDING,0
DOUGLAS,AZ,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
HUNTINGTON PARK,CA,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,52
LOS ANGELES,CA,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,1500
TORRINGTON,CT,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,5
VALDOSTA,GA,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,108
LOUISVILLE,KY,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,243
FALL RIVER,MA,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,50
AUSTIN,MN,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,13
FORT SNELLING,MN,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,1087
MINNEAPOLIS,MN,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,100
RALEIGH,NC,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
RALEIGH,NC,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,313
WILKESBORO,NC,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,55
DUNSEITH,ND,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
DUNSEITH,ND,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
FARGO,ND,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,143
GRAND FORKS,ND,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,8
LITTLETON,NH,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,15
ALEXANDRIA BAY,NY,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
ALEXANDRIA BAY,NY,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
BAKER CITY,OR,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,105
BROWNSVILLE,TX,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,BUILDING,0
FORT SNELLING,MN,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,LAND,80
FORT SNELLING,MN,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,STRUCTURE,175
BROWNSVILLE,TX,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,STRUCTURE,0
BROWNSVILLE,TX,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,STRUCTURE,0
BROWNSVILLE,TX,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,STRUCTURE,0
BROWNSVILLE,TX,ACTIVE,1/1/1969,Not Evaluated,1,OWNED,STRUCTURE,0
KANSAS CITY,MO,EXCESS,1/1/1969,Non-Contributing Element,1,OWNED,BUILDING,0
ALBANY,NY,ACTIVE,1/15/1969,Not Evaluated,1,LEASED,STRUCTURE,16
FAYETTEVILLE,AR,ACTIVE,3/12/1969,Not Evaluated,1,LEASED,BUILDING,0
BROWNSVILLE,TX,ACTIVE,6/1/1969,Not Evaluated,1,OWNED,LAND,0
TACOMA,WA,ACTIVE,7/1/1969,Not Evaluated,1,LEASED,BUILDING,24
NEW YORK-MANHATTAN,NY,ACTIVE,1/1/1970,Evaluated - Not Historic,1,LEASED,BUILDING,0
EL MONTE,CA,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,4
PALO ALTO,CA,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,20
SOUTH SAN FRANCISCO,CA,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,0
WASHINGTON,DC,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,15
HYATTSVILLE,MD,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,8
WOODLAWN,MD,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,2132
KINGSTON,TN,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,2
ARLINGTON,VA,ACTIVE,1/1/1970,Not Evaluated,1,LEASED,BUILDING,0
WOODLAWN,MD,ACTIVE,1/1/1970,Evaluated - Not Historic,1,OWNED,BUILDING,0
WOODLAWN,MD,ACTIVE,1/1/1970,Evaluated - Not Historic,1,OWNED,BUILDING,0
WOODLAWN,MD,ACTIVE,1/1/1970,Evaluated - Not Historic,1,OWNED,BUILDING,87
WASHINGTON,DC,ACTIVE,1/1/1970,Non-Contributing Element,1,OWNED,BUILDING,0
BRIDGETON,NJ,ACTIVE,1/1/1970,Non-Contributing Element,1,OWNED,BUILDING,26
PRESQUE ISLE,ME,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,7
CARSON CITY,NV,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,193
ALEXANDRIA BAY,NY,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,0
ALEXANDRIA BAY,NY,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,0
PITTSBURGH,PA,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,28
OAK RIDGE,TN,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,415
LAREDO,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,0
LAREDO,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,11
LAREDO,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,136
MIDLAND,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,5
MIDLAND,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,243
CASPER,WY,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,BUILDING,163
ROCKVILLE,MD,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,LAND,0
LAREDO,TX,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,LAND,0
ALBUQUERQUE,NM,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,STRUCTURE,323
CHEYENNE,WY,ACTIVE,1/1/1970,Not Evaluated,1,OWNED,STRUCTURE,0
WARRENDALE,PA,ACTIVE,3/15/1970,Not Evaluated,1,LEASED,BUILDING,18
ANNAPOLIS,MD,ACTIVE,4/11/1970,Not Evaluated,1,LEASED,BUILDING,10
ST ALBANS,WV,ACTIVE,5/22/1970,Not Evaluated,1,LEASED,BUILDING,0
MIAMI,FL,ACTIVE,6/1/1970,Not Evaluated,1,LEASED,BUILDING,4
RICHFIELD,UT,ACTIVE,6/1/1970,Not Evaluated,1,LEASED,BUILDING,3
CULPEPER,VA,ACTIVE,6/1/1970,Not Evaluated,1,LEASED,BUILDING,0
AUSTIN,TX,ACTIVE,6/25/1970,Not Evaluated,1,LEASED,STRUCTURE,22
FRESNO,CA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,2641
SAN DIEGO,CA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,21
TORRANCE,CA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,29
TRINIDAD,CO,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,12
WASHINGTON,DC,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,105
ARLINGTON,VA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,6
ARLINGTON,VA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,14
FAIRFAX,VA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,2
VIENNA,VA,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,126
CHEYENNE,WY,ACTIVE,1/1/1971,Not Evaluated,1,LEASED,BUILDING,36
WASHINGTON,DC,ACTIVE,1/1/1971,Evaluated - Not Historic,1,OWNED,BUILDING,800
HAWTHORNE,CA,ACTIVE,1/1/1971,National Register Listed,1,OWNED,BUILDING,586
CALEXICO,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,0
LAGUNA NIGUEL,CA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,6198
MIAMI,FL,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,81
OGDENSBURG,NY,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,39
GREENSBURG,PA,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,34
DALLAS,TX,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,69
DALLAS,TX,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,169
LUBBOCK,TX,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,250
PROVO,UT,ACTIVE,1/1/1971,Not Evaluated,1,OWNED,BUILDING,27
TOPEKA,KS,ACTIVE,2/25/1971,Not Evaluated,1,LEASED,BUILDING,1
EL PASO,TX,ACTIVE,6/1/1971,Not Evaluated,1,LEASED,BUILDING,0
ROCKVILLE,MD,ACTIVE,6/23/1971,Not Evaluated,1,LEASED,BUILDING,10
SILVERDALE,WA,ACTIVE,7/1/1971,Evaluated - Not Historic,1,LEASED,BUILDING,129
PRESCOTT,AZ,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,2
CHULA VISTA,CA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,172
MCCLELLAN,CA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,3
SACRAMENTO,CA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,0
WEST SACRAMENTO,CA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,6
ALAMOSA,CO,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,5
DES MOINES,IA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,2
GERMANTOWN,MD,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,0
ROCKVILLE,MD,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,2
WEST PATERSON,NJ,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,127
FALLS CHURCH,VA,ACTIVE,1/1/1972,Not Evaluated,1,LEASED,BUILDING,9
CHAMBERSBURG,PA,ACTIVE,1/1/1972,,1,OWNED,BUILDING,24
THOMASVILLE,GA,ACTIVE,1/1/1972,National Register Eligible,1,OWNED,BUILDING,85
WASHINGTON,DC,ACTIVE,1/1/1972,National Register Listed,1,OWNED,BUILDING,113
SAN BRUNO,CA,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,88
FORT COLLINS,CO,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,192
WEST PALM BEACH,FL,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,243
WEST PALM BEACH,FL,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,271
LEWISTON,ID,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,29
ALTON,IL,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,36
QUINCY,IL,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,22
KANSAS CITY,KS,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,48
HOUMA,LA,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,152
DETROIT,MI,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,0
GRAND RAPIDS,MI,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,178
GALLUP,NM,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,119
HOLTSVILLE,NY,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,2306
HAZLETON,PA,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,25
MCALLEN,TX,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,0
MCALLEN,TX,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,0
MCALLEN,TX,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,0
RESTON,VA,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,1443
BURLINGTON,VT,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,13
ESSEX JUNCTION,VT,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,29
MONTPELIER,VT,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,13
RACINE,WI,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,BUILDING,25
MCALLEN,TX,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,LAND,0
DETROIT,MI,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,STRUCTURE,216
GRAND PORTAGE,MN,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,STRUCTURE,0
RESTON,VA,ACTIVE,1/1/1972,Not Evaluated,1,OWNED,STRUCTURE,0
MONTCLAIR,NJ,EXCESS,1/1/1972,Not Evaluated,1,OWNED,BUILDING,29
SHEBOYGAN,WI,EXCESS,1/1/1972,Not Evaluated,1,OWNED,BUILDING,22
ROCKVILLE,MD,ACTIVE,1/10/1972,Not Evaluated,1,LEASED,BUILDING,145
OAKLAND,CA,ACTIVE,1/12/1972,Not Evaluated,1,LEASED,BUILDING,8
SALEM,VA,ACTIVE,3/22/1972,Not Evaluated,1,LEASED,BUILDING,0
MARTINSBURG,WV,ACTIVE,3/22/1972,Not Evaluated,1,LEASED,BUILDING,14
TROY,MI,ACTIVE,6/1/1972,Not Evaluated,1,LEASED,BUILDING,17
WILMINGTON,DE,ACTIVE,7/1/1972,Not Evaluated,1,LEASED,BUILDING,0
COLORADO SPRINGS,CO,ACTIVE,7/8/1972,Not Evaluated,1,LEASED,BUILDING,2
HOUSTON,TX,ACTIVE,7/10/1972,Not Evaluated,1,LEASED,BUILDING,18
TAMPA,FL,ACTIVE,7/21/1972,Not Evaluated,1,LEASED,BUILDING,35
SALISBURY,MD,ACTIVE,8/19/1972,National Register Eligible,1,LEASED,BUILDING,6
MCALLEN,TX,ACTIVE,10/1/1972,Not Evaluated,1,OWNED,BUILDING,0
MCALLEN,TX,ACTIVE,10/1/1972,Not Evaluated,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,11/18/1972,Not Evaluated,1,LEASED,BUILDING,8
ALEXANDRIA,VA,ACTIVE,1/1/1973,Evaluated - Not Historic,1,LEASED,BUILDING,0
PHOENIX,AZ,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,84
SHOW LOW,AZ,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,0
EADS,CO,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,8
WASHINGTON,DC,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,5
RENO,NV,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,16
ARDMORE,OK,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,4
PROVIDENCE,RI,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,1
ALEXANDRIA,VA,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,0
ARLINGTON,VA,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,BUILDING,10
BALTIMORE,MD,ACTIVE,1/1/1973,Not Evaluated,1,LEASED,STRUCTURE,66
WOODLAWN,MD,ACTIVE,1/1/1973,Evaluated - Not Historic,1,OWNED,BUILDING,0
WOODLAWN,MD,ACTIVE,1/1/1973,Evaluated - Not Historic,1,OWNED,BUILDING,318
CHICAGO,IL,ACTIVE,1/1/1973,National Register Listed,1,OWNED,BUILDING,36
CHICAGO,IL,ACTIVE,1/1/1973,National Register Listed,1,OWNED,BUILDING,48
BATTLE CREEK,MI,ACTIVE,1/1/1973,Non-Contributing Element,1,OWNED,BUILDING,0
SAN DIEGO,CA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,193
LAKEWOOD,CO,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,0
LAKEWOOD,CO,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,0
WILMINGTON,DE,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,20
CHICAGO,IL,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,72
CHICAGO,IL,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,80
MOUNT VERNON,IL,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,38
FRANKFORT,KY,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,73
FITCHBURG,MA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,201
HAVERHILL,MA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,20
BALTIMORE,MD,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,114
ABERDEEN,MS,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,112
OXFORD,MS,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,202
PHILADELPHIA,PA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,191
ABERDEEN,SD,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,205
RAPID CITY,SD,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,97
PEARSALL,TX,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,23
SEATTLE,WA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,43
WENATCHEE,WA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,BUILDING,129
CHICAGO,IL,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,STRUCTURE,0
FORT WORTH,TX,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,STRUCTURE,1281
MCLEAN,VA,ACTIVE,1/1/1973,Not Evaluated,1,OWNED,STRUCTURE,0
ARLINGTON,VA,ACTIVE,1/15/1973,Not Evaluated,1,LEASED,BUILDING,26
RAPID CITY,SD,ACTIVE,3/1/1973,Not Evaluated,1,LEASED,BUILDING,6
PHILADELPHIA,PA,ACTIVE,5/1/1973,Not Evaluated,1,LEASED,BUILDING,27
SILVER SPRING,MD,ACTIVE,5/1/1973,Not Evaluated,1,OWNED,BUILDING,38
THOUSAND OAKS,CA,ACTIVE,6/1/1973,Not Evaluated,1,LEASED,BUILDING,20
ALBANY,OR,ACTIVE,6/1/1973,Not Evaluated,1,LEASED,BUILDING,26
GERMANTOWN,MD,ACTIVE,10/1/1973,Non-Contributing Element,1,OWNED,BUILDING,0
WASHINGTON,DC,ACTIVE,11/20/1973,Not Evaluated,1,LEASED,BUILDING,41
SAN RAFAEL,CA,ACTIVE,11/25/1973,Not Evaluated,1,LEASED,BUILDING,10
TUCSON,AZ,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,22
LOS ANGELES,CA,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,38
SAN BERNARDINO,CA,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,41
SAN MATEO,CA,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,3
ROCKVILLE,MD,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,10
NEW YORK-MANHATTAN,NY,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,0
SPRINGFIELD,VA,ACTIVE,1/1/1974,Not Evaluated,1,LEASED,BUILDING,287
MOBILE,AL,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,0
BATESVILLE,AR,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,95
FAYETTEVILLE,AR,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,93
TUCSON,AZ,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,165
CALEXICO,CA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,36
VAN NUYS,CA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,330
WASHINGTON,DC,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,916
ATHENS,GA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,14
ROME,GA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,248
IOWA CITY,IA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,306
INDIANAPOLIS,IN,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,464
NEW BEDFORD,MA,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,51
HATTIESBURG,MS,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,103
LAS CRUCES,NM,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,128
ROCHESTER,NY,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,182
AKRON,OH,ACTIVE,1/1/1974,Not Evaluated,1,OWNED,BUILDING,317
